GRName,Line,,,1,2,3,4,5,6,7,8,9
Allstate Ins Co Grp,Work Comp,Inc,wtd 5,1.3677246842979491,1.0710252332416892,1.0405230162819834,1.0151416509891167,1.013437886684915,1.0126178472756273,1.0098958989569464,1.0110146039400498,0.9992216591043773
Allstate Ins Co Grp,Work Comp,Inc,wtd 10,1.2850972706469408,1.0356159217080168,1.0324136004926885,1.0202364723056978,1.013437886684915,1.0126178472756273,1.0098958989569464,1.0110146039400498,0.9992216591043773
Allstate Ins Co Grp,Work Comp,Pd,wtd 3,2.1579687805832846,1.330930984701814,1.168203217688977,1.0963265483248028,1.0634063623414503,1.0487432022303143,1.0314077627161942,1.0360894853652258,1.0109195545169791
Allstate Ins Co Grp,Work Comp,Pd,wtd 5,2.215897765746153,1.315471538279237,1.1589283062951645,1.0936619582649065,1.0586429728313367,1.0455440871483397,1.0314077627161942,1.0360894853652258,1.0109195545169791
Allstate Ins Co Grp,Work Comp,Pd,wtd 10,2.222958130951313,1.337730434359648,1.1584334286151552,1.092734300713291,1.0586429728313367,1.0455440871483397,1.0314077627161942,1.0360894853652258,1.0109195545169791
American Agricultural Ins Co,Other Liab,Inc,str 3,1.4723160467259262,1.0807550511676218,0.9647904238739263,1.0170743680245218,1.0260490615487605,0.8702171490642813,1.004188739128998,1.002433029978041,0.9631901840490797
American Agricultural Ins Co,Other Liab,Inc,str 5,1.4133102050677298,1.1624851510703138,0.9512742495265243,1.0772385747792925,1.0118984397262363,0.8872006222148776,1.004188739128998,1.002433029978041,0.9631901840490797
American Agricultural Ins Co,Other Liab,Inc,str 10,1.59913987302478,1.1336095856077204,0.9857663133310426,1.0566110706547216,1.0118984397262363,0.8872006222148776,1.004188739128998,1.002433029978041,0.9631901840490797
American Agricultural Ins Co,Other Liab,Pd,str 3,11.95013679480131,1.8390339523552655,1.1994085502743388,1.0583014478297736,1.0346678582633746,0.9941450324099637,1.0385288966725044,1.020100502512563,1.0021276595744681
American Agricultural Ins Co,Other Liab,Pd,str 5,9.585199968697708,1.7416640466981188,1.416544481996225,1.1489151210838662,1.032683853414681,1.0065266129455186,1.0385288966725044,1.020100502512563,1.0021276595744681
American Agricultural Ins Co,Other Liab,Pd,str 10,inf,1.795454376111728,1.4060329307021568,1.1297918232905422,1.032683853414681,1.0065266129455186,1.0385288966725044,1.020100502512563,1.0021276595744681
American Agricultural Ins Co,Other Liab,Inc,wtd 3,1.4450283501590375,1.0646973365617434,0.9634544914330989,0.980913903594316,1.0162430728071852,0.8675897879705755,1.0032098765432098,1.0036603221083455,0.9631901840490797
American Agricultural Ins Co,Other Liab,Inc,wtd 5,1.4037358979101164,1.1094062708472314,0.9557590213126106,1.0283195020746887,1.0070688604509446,0.8851899967521922,1.0032098765432098,1.0036603221083455,0.9631901840490797
American Agricultural Ins Co,Other Liab,Inc,wtd 10,1.4809583672262072,1.096807953950811,0.9756723794852045,1.0178428048889285,1.0070688604509446,0.8851899967521922,1.0032098765432098,1.0036603221083455,0.9631901840490797
American Agricultural Ins Co,Other Liab,Pd,wtd 3,4.03627569528416,1.8367707719505009,1.1781647689216344,1.0441120787580462,1.025804866060457,0.991812865497076,1.0352375867592098,1.0184331797235022,1.0021276595744681
American Agricultural Ins Co,Other Liab,Pd,wtd 5,4.607413647851727,1.7318400669876493,1.2479457978953439,1.097661233167966,1.025226586102719,1.0064975896038566,1.0352375867592098,1.0184331797235022,1.0021276595744681
American Agricultural Ins Co,Other Liab,Pd,wtd 10,5.269552012148823,1.7500422225975343,1.2748902748902748,1.087489584573265,1.025226586102719,1.0064975896038566,1.0352375867592098,1.0184331797235022,1.0021276595744681
American Contractors Ins Grp,Comm Auto,Inc,str 3,1.8480705458191142,0.9487593621474887,0.9046344164346842,0.9912085769980506,0.4367196084307263,0.2357473086321907,0.9753070670762597,0.9994252873563219,1.001150747986191
American Contractors Ins Grp,Comm Auto,Inc,str 5,1.8892724350183503,0.9632270507099351,0.891225094305255,0.957622672700597,0.6641943891299535,0.42709750788057244,0.9753070670762597,0.9994252873563219,1.001150747986191
American Contractors Ins Grp,Comm Auto,Inc,str 10,1.722973998130863,1.0034381131861325,0.9259266356756227,0.9658592695040188,0.6641943891299535,0.42709750788057244,0.9753070670762597,0.9994252873563219,1.001150747986191
American Contractors Ins Grp,Comm Auto,Pd,str 3,4.491467938526761,1.4379414445203917,0.9359724226390892,1.0448186497315513,0.4468631368202554,0.2357473086321907,0.9753070670762597,0.9994252873563219,1.001150747986191
American Contractors Ins Grp,Comm Auto,Pd,str 5,4.577011347308497,1.4881398667122352,0.9548347484617528,1.0381585321722508,0.6784017182848832,0.42709750788057244,0.9753070670762597,0.9994252873563219,1.001150747986191
American Contractors Ins Grp,Comm Auto,Pd,str 10,3.610482354214634,1.4641582607198724,1.0000823929312503,1.035516248929168,0.6784017182848832,0.42709750788057244,0.9753070670762597,0.9994252873563219,1.001150747986191
American Contractors Ins Grp,Comm Auto,Inc,wtd 3,2.1067193675889326,1.2166666666666666,0.9912060301507538,0.9675675675675676,0.5096251266464032,0.7237569060773481,1.0217013888888888,0.9994974874371859,1.001150747986191
American Contractors Ins Grp,Comm Auto,Inc,wtd 5,1.7290419161676647,1.0708061002178648,0.8635831381733021,0.9066874027993779,0.8283339356704011,0.8204,1.0217013888888888,0.9994974874371859,1.001150747986191
American Contractors Ins Grp,Comm Auto,Inc,wtd 10,1.6124322069253234,1.0581495273560584,0.9427636958299264,0.9316588785046729,0.8283339356704011,0.8204,1.0217013888888888,0.9994974874371859,1.001150747986191
American Contractors Ins Grp,Comm Auto,Pd,wtd 3,5.828125,1.7864406779661017,1.0072046109510087,0.9709443099273608,0.5127420998980632,0.7237569060773481,1.0217013888888888,0.9994974874371859,1.001150747986191
American Contractors Ins Grp,Comm Auto,Pd,wtd 5,2.7132616487455197,1.5861423220973783,0.9082880434782609,0.9968819599109131,0.8401759530791789,0.8204,1.0217013888888888,0.9994974874371859,1.001150747986191
American Contractors Ins Grp,Comm Auto,Pd,wtd 10,2.511787819253438,1.3497797356828194,1.0144641683103222,1.0036041939711664,0.8401759530791789,0.8204,1.0217013888888888,0.9994974874371859,1.001150747986191
American Contractors Ins Grp,Other Liab,Inc,str 3,-14.761904761904761,1.7881977493900345,1.132510507986133,0.8106335523447262,0.9253190747234709,0.7919516355108667,0.9875760010980672,0.9745661232710658,0.9799511002444988
American Contractors Ins Grp,Other Liab,Inc,str 5,-7.736001275510203,2.2197820008477676,1.1669392794022522,0.8896891262506182,0.9153990566316448,0.8801590128284361,0.9875760010980672,0.9745661232710658,0.9799511002444988
American Contractors Ins Grp,Other Liab,Inc,str 10,-3.534693017733531,1.9872468326955905,1.1602069243454705,0.9217942594027991,0.9153990566316448,0.8801590128284361,0.9875760010980672,0.9745661232710658,0.9799511002444988
American Contractors Ins Grp,Other Liab,Pd,str 3,3.728409090909091,4.4597004410683665,0.8764537185532695,0.5416398799911398,0.9905344092724362,0.9983633413689912,0.9712964401825489,1.011363478580083,1.0022505626406601
American Contractors Ins Grp,Other Liab,Pd,str 5,3.3211363636363638,4.115707490839241,1.9165242519086891,0.8651402622264899,1.0023369721378577,1.0342117530318773,0.9712964401825489,1.011363478580083,1.0022505626406601
American Contractors Ins Grp,Other Liab,Pd,str 10,3.109001553801482,3.7792366621841054,1.8999962198279363,0.9620036966081223,1.0023369721378577,1.0342117530318773,0.9712964401825489,1.011363478580083,1.0022505626406601
American Contractors Ins Grp,Other Liab,Inc,wtd 3,14.601449275362318,1.7751295336787565,1.0341013824884793,0.8442477876106195,0.9358778625954198,0.8653611917923733,0.994114914046771,0.9782092326758236,0.9799511002444988
American Contractors Ins Grp,Other Liab,Inc,wtd 5,6.4004329004329,2.376732673267327,1.1330422125181951,0.9422382671480144,0.9190091356289529,0.9395899270675657,0.994114914046771,0.9782092326758236,0.9799511002444988
American Contractors Ins Grp,Other Liab,Inc,wtd 10,1.8929063360881542,1.7428749093170277,1.1177983224147432,0.9752841222553238,0.9190091356289529,0.9395899270675657,0.994114914046771,0.9782092326758236,0.9799511002444988
American Contractors Ins Grp,Other Liab,Pd,wtd 3,3.7,3.6448275862068966,1.0510814542107685,0.655045351473923,0.9860774818401937,1.1272750742222797,0.9881500987491771,1.0113231963765772,1.0022505626406601
American Contractors Ins Grp,Other Liab,Pd,wtd 5,4.748031496062992,4.1433021806853585,1.4264659767952337,1.0334101382488479,1.0068376068376068,1.1317870790011553,0.9881500987491771,1.0113231963765772,1.0022505626406601
American Contractors Ins Grp,Other Liab,Pd,wtd 10,3.3969986357435196,3.5671560630777597,1.5808421729347477,1.1331197203612,1.0068376068376068,1.1317870790011553,0.9881500987491771,1.0113231963765772,1.0022505626406601
American Hallmark Ins Co Of TX,PP Auto,Inc,str 3,1.1730818663526341,1.0471346633162766,1.0086944891497112,1.0015073162299335,0.9967487493745963,1.0001467816931016,0.9996618981795352,1.0,1.0004295532646048
American Hallmark Ins Co Of TX,PP Auto,Inc,str 5,1.136413685735873,1.0355081656259437,1.0079664699376063,1.002157483177342,0.9986971177402253,1.0000026979536747,0.9996618981795352,1.0,1.0004295532646048
American Hallmark Ins Co Of TX,PP Auto,Inc,str 10,1.1640136423962013,1.044312008533945,1.0117317413267308,1.0027374805604765,0.9986971177402253,1.0000026979536747,0.9996618981795352,1.0,1.0004295532646048
American Hallmark Ins Co Of TX,PP Auto,Pd,str 3,1.9502660022516494,1.1916489621589208,1.0463648295678099,1.0095992354572731,1.0022865412589164,1.001166613638774,1.001088139281828,1.0,1.0
American Hallmark Ins Co Of TX,PP Auto,Pd,str 5,1.8639185284621491,1.1644106434020873,1.0461558560939221,1.0113204179123576,1.0029526592502211,1.001520955061122,1.001088139281828,1.0,1.0
American Hallmark Ins Co Of TX,PP Auto,Pd,str 10,1.8995311228368235,1.1905670644264936,1.0512294046433766,1.0140385538455623,1.0029526592502211,1.001520955061122,1.001088139281828,1.0,1.0
American Hallmark Ins Co Of TX,PP Auto,Inc,wtd 3,1.1669121885608147,1.0463336254747297,1.0075122073369225,1.0011084835944428,0.996921893035783,1.0,0.9996345029239766,1.0,1.0004295532646048
American Hallmark Ins Co Of TX,PP Auto,Inc,wtd 5,1.1351798097081116,1.0373973106633425,1.0073199743800896,1.0017001545595055,0.9984209196563921,0.999911995071724,0.9996345029239766,1.0,1.0004295532646048
American Hallmark Ins Co Of TX,PP Auto,Inc,wtd 10,1.1505347672799455,1.0421354442609156,1.0097534044902465,1.0021182538220668,0.9984209196563921,0.999911995071724,0.9996345029239766,1.0,1.0004295532646048
American Hallmark Ins Co Of TX,PP Auto,Pd,wtd 3,1.921624418003104,1.1898053097345134,1.0463917525773196,1.0093009300930094,1.0024255360434655,1.0012207302186218,1.0010980966325036,1.0,1.0
American Hallmark Ins Co Of TX,PP Auto,Pd,wtd 5,1.850438733939204,1.169376495288316,1.0462949553463674,1.0107780044995553,1.0027988041473188,1.0015000441189448,1.0010980966325036,1.0,1.0
American Hallmark Ins Co Of TX,PP Auto,Pd,wtd 10,1.8679299619859464,1.183834290217269,1.0495835603642873,1.0125485789202604,1.0027988041473188,1.0015000441189448,1.0010980966325036,1.0,1.0
American Modern Ins Grp Inc,Other Liab,Inc,str 3,1.077768938352406,1.1123565138461398,0.9955631659832852,0.9759172325853287,0.9869450515737347,0.9929991254967027,0.9981103190163512,0.9973394146712277,1.0
American Modern Ins Grp Inc,Other Liab,Inc,str 5,1.2113677175005755,1.0751506961612969,1.015963063024023,0.9987932783772399,0.9918031185757744,0.9949407683185454,0.9981103190163512,0.9973394146712277,1.0
American Modern Ins Grp Inc,Other Liab,Inc,str 10,1.2205691038559188,1.0594947428221897,1.0149307678009618,1.00143310998129,0.9918031185757744,0.9949407683185454,0.9981103190163512,0.9973394146712277,1.0
American Modern Ins Grp Inc,Other Liab,Pd,str 3,2.3317586005951156,1.5525484046221047,1.1549658239489677,1.0733703791215394,1.0325145796760495,1.0077046714356224,1.0052104337424914,1.0023192887514496,1.0
American Modern Ins Grp Inc,Other Liab,Pd,str 5,2.300365491489743,1.4783287171589572,1.158533548552137,1.0553634600890527,1.025149002391927,1.0095275169942384,1.0052104337424914,1.0023192887514496,1.0
American Modern Ins Grp Inc,Other Liab,Pd,str 10,2.403558485197688,1.3872778859230763,1.1482892399478122,1.0562479406837424,1.025149002391927,1.0095275169942384,1.0052104337424914,1.0023192887514496,1.0
American Modern Ins Grp Inc,Other Liab,Inc,wtd 3,1.0804754091800393,1.1112252233747562,0.9931005769345149,0.976944752796516,0.9874811746987951,0.9932798612616519,0.9976635514018691,0.9973846441247899,1.0
American Modern Ins Grp Inc,Other Liab,Inc,wtd 5,1.1238909501532506,1.0828011204481793,1.0072023602915654,0.9963611553331817,0.9914423136985445,0.994931576279777,0.9976635514018691,0.9973846441247899,1.0
American Modern Ins Grp Inc,Other Liab,Inc,wtd 10,1.151508423986778,1.0717310517673495,1.0079440737210041,0.9987119147882091,0.9914423136985445,0.994931576279777,0.9976635514018691,0.9973846441247899,1.0
American Modern Ins Grp Inc,Other Liab,Pd,wtd 3,2.334815269047984,1.5607099258146304,1.1437923250564335,1.0720519782777347,1.0306815910453728,1.007869651961871,1.0053254437869823,1.002260312676587,1.0
American Modern Ins Grp Inc,Other Liab,Pd,wtd 5,2.2921231691846384,1.5074270918506405,1.1489771227452705,1.0571029756995114,1.025037886275285,1.0094323295257874,1.0053254437869823,1.002260312676587,1.0
American Modern Ins Grp Inc,Other Liab,Pd,wtd 10,2.3461372836103696,1.4325482853764289,1.1434504086591561,1.0575670603819407,1.025037886275285,1.0094323295257874,1.0053254437869823,1.002260312676587,1.0
American Resources Ins Co Inc,Comm Auto,Inc,str 3,1.137207621805335,1.0351052060321149,1.0170578710835683,0.9715183957333039,1.0008518133518134,1.0,0.9954337899543378,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Inc,str 5,1.2335506803093081,1.1333025094773042,1.1017119953774137,0.9829110374399823,1.0005110880110881,1.0,0.9954337899543378,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Inc,str 10,1.2348113281918003,1.0916093315670405,1.0668713930494393,0.9857591978666521,1.0005110880110881,1.0,0.9954337899543378,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Pd,str 3,1.791040494559869,1.4197802593413986,1.180342415790603,1.0672238427218879,1.0008518133518134,1.0,0.9954337899543378,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Pd,str 5,1.7731886239163714,1.4913866772628879,1.3963006875696,1.0403343056331327,1.0005110880110881,1.0,0.9954337899543378,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Pd,str 10,1.8035362818099583,1.3261656665952084,1.3325657329659122,1.045866823321728,1.0005110880110881,1.0,0.9954337899543378,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Inc,wtd 3,1.1582430806257522,1.0512820512820513,1.01285930408472,0.9697986577181208,1.0,1.0,0.9977924944812362,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Inc,wtd 5,1.2083512699095997,1.1077844311377245,1.0945802337938364,0.9759229534510433,1.0,1.0,0.9977924944812362,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Inc,wtd 10,1.1899119837508463,1.089461713419257,1.075128324778348,0.9768280123583934,1.0,1.0,0.9977924944812362,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Pd,wtd 3,1.774018944519621,1.3358490566037735,1.1789473684210525,1.0703125,1.0,1.0,0.9977924944812362,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Pd,wtd 5,1.7479376718606783,1.3793594306049821,1.3019000703729768,1.054249547920434,1.0,1.0,0.9977924944812362,1.0,1.0
American Resources Ins Co Inc,Comm Auto,Pd,wtd 10,1.7782738095238095,1.3049052396878484,1.2926980198019802,1.055008685581934,1.0,1.0,0.9977924944812362,1.0,1.0
American Resources Ins Co Inc,Other Liab,Inc,str 3,1.3491074928848903,1.2768981148654046,1.187466859838121,1.066034685641552,1.0721972490155194,1.039840060137425,0.995642444440687,1.0034403669724772,1.0
American Resources Ins Co Inc,Other Liab,Inc,str 5,1.346162538462146,1.2870724586938702,1.1175670118971246,1.0416896485942335,1.1012781377691,1.0394737245613082,0.995642444440687,1.0034403669724772,1.0
American Resources Ins Co Inc,Other Liab,Inc,str 10,1.6065838249035524,1.7571334055086674,0.9590614353393846,1.0060438020845985,1.1012781377691,1.0394737245613082,0.995642444440687,1.0034403669724772,1.0
American Resources Ins Co Inc,Other Liab,Pd,str 3,4.2758532408143095,1.8775325131708112,1.3389785849012557,1.1520918177923118,1.1024885727450127,1.12349065636921,1.0571633055001781,1.003562945368171,1.0
American Resources Ins Co Inc,Other Liab,Pd,str 5,3.494083373060014,1.880576884951667,1.3491936025536566,1.1381847607470086,1.1135015731870481,1.0991500587852212,1.0571633055001781,1.003562945368171,1.0
American Resources Ins Co Inc,Other Liab,Pd,str 10,2.9400240597720013,2.056182535105947,1.2561310878414713,1.1212515282647837,1.1135015731870481,1.0991500587852212,1.0571633055001781,1.003562945368171,1.0
American Resources Ins Co Inc,Other Liab,Inc,wtd 3,1.3461538461538463,1.2704081632653061,1.2306525037936267,1.0829159710628826,1.0750334970969182,1.0385269121813032,0.9957238851557727,1.0033519553072625,1.0
American Resources Ins Co Inc,Other Liab,Inc,wtd 5,1.357201646090535,1.284527518172378,1.1265923566878981,1.057315770736917,1.0925802139037433,1.0384963768115942,0.9957238851557727,1.0033519553072625,1.0
American Resources Ins Co Inc,Other Liab,Inc,wtd 10,1.560878243512974,1.7450980392156863,0.7954052882531426,1.0254445125689762,1.0925802139037433,1.0384963768115942,0.9957238851557727,1.0033519553072625,1.0
American Resources Ins Co Inc,Other Liab,Pd,wtd 3,3.392857142857143,1.8774193548387097,1.3623949579831933,1.1573498964803313,1.110252447192169,1.0955091714104996,1.0641110376734964,1.003409090909091,1.0
American Resources Ins Co Inc,Other Liab,Pd,wtd 5,2.6666666666666665,1.8819810326659643,1.3367463026166098,1.148936170212766,1.1160645657186778,1.080919080919081,1.0641110376734964,1.003409090909091,1.0
American Resources Ins Co Inc,Other Liab,Pd,wtd 10,1.9185888738127543,2.0229459659511475,1.245929018789144,1.1346749226006192,1.1160645657186778,1.080919080919081,1.0641110376734964,1.003409090909091,1.0
American Resources Ins Co Inc,Work Comp,Inc,str 3,1.258986979746246,1.027779498049911,1.0309990233816564,1.0103895817732675,1.0136102276486667,0.9995652303881282,1.00395601788024,0.9962855755384732,1.0068708284255987
American Resources Ins Co Inc,Work Comp,Inc,str 5,1.3310531142584983,1.0418681009425037,1.0274057761977713,1.0228591754818717,1.0122278252705768,0.9999172554755422,1.00395601788024,0.9962855755384732,1.0068708284255987
American Resources Ins Co Inc,Work Comp,Inc,str 10,1.3022177890608018,1.0389328626848897,1.0338197410481675,1.022600449265196,1.0122278252705768,0.9999172554755422,1.00395601788024,0.9962855755384732,1.0068708284255987
American Resources Ins Co Inc,Work Comp,Pd,str 3,2.1231843304182743,1.265941776173796,1.1306433103926583,1.0623924990864682,1.0233212703483228,1.0125137968945774,1.011462584602277,1.0051883788880631,1.0051352952794785
American Resources Ins Co Inc,Work Comp,Pd,str 5,2.209196122378425,1.2596421853689237,1.1099578869028106,1.0604731561913248,1.0281502667820177,1.011917249635689,1.011462584602277,1.0051883788880631,1.0051352952794785
